timestamp,open,high,low,close,volume,asset,symbol
2025-12-07 21:56:00+00:00,90096.38281,90096.38281,90096.38281,90096.38281,0,Bitcoin,BTC-USD
2025-12-07 21:57:00+00:00,89982.64844,89982.64844,89982.64844,89982.64844,0,Bitcoin,BTC-USD
2025-12-07 21:58:00+00:00,89961.50781,89961.50781,89961.50781,89961.50781,929792,Bitcoin,BTC-USD
2025-12-07 21:59:00+00:00,90123.9375,90123.9375,90123.9375,90123.9375,0,Bitcoin,BTC-USD
2025-12-07 22:01:00+00:00,90157.85156,90157.85156,90157.85156,90157.85156,385912832,Bitcoin,BTC-USD
2025-12-07 22:02:00+00:00,90053.80469,90053.80469,90053.80469,90053.80469,305733632,Bitcoin,BTC-USD
2025-12-07 22:03:00+00:00,90004.25,90004.25,90004.25,90004.25,0,Bitcoin,BTC-USD
2025-12-07 22:04:00+00:00,89959.46094,89959.46094,89959.46094,89959.46094,678133760,Bitcoin,BTC-USD
2025-12-07 22:05:00+00:00,89953.71094,89953.71094,89953.71094,89953.71094,0,Bitcoin,BTC-USD
2025-12-07 22:06:00+00:00,89657,89657,89657,89657,205713408,Bitcoin,BTC-USD
2025-12-07 22:07:00+00:00,89341.25,89341.25,89341.25,89341.25,3944448,Bitcoin,BTC-USD
2025-12-07 22:08:00+00:00,89150.53906,89150.53906,89150.53906,89150.53906,0,Bitcoin,BTC-USD
2025-12-07 22:09:00+00:00,89326.21094,89326.21094,89326.21094,89326.21094,0,Bitcoin,BTC-USD
2025-12-07 22:10:00+00:00,89343.75,89343.75,89343.75,89343.75,984989696,Bitcoin,BTC-USD
2025-12-07 22:12:00+00:00,89646.89063,89646.89063,89646.89063,89646.89063,20156416,Bitcoin,BTC-USD
2025-12-07 22:13:00+00:00,89499.35156,89499.35156,89499.35156,89499.35156,418758656,Bitcoin,BTC-USD
2025-12-07 22:14:00+00:00,89334.92969,89334.92969,89334.92969,89334.92969,0,Bitcoin,BTC-USD
2025-12-07 22:15:00+00:00,89397.61719,89397.61719,89397.61719,89397.61719,0,Bitcoin,BTC-USD
2025-12-07 22:16:00+00:00,89372.72656,89372.72656,89372.72656,89372.72656,526311424,Bitcoin,BTC-USD
2025-12-07 22:17:00+00:00,89337.35938,89337.35938,89337.35938,89337.35938,0,Bitcoin,BTC-USD
2025-12-07 22:18:00+00:00,89513.55469,89513.55469,89513.55469,89513.55469,91914240,Bitcoin,BTC-USD
2025-12-07 22:19:00+00:00,89404.60156,89404.60156,89404.60156,89404.60156,235032576,Bitcoin,BTC-USD
2025-12-07 22:20:00+00:00,89326.96875,89326.96875,89326.96875,89326.96875,0,Bitcoin,BTC-USD
2025-12-07 22:21:00+00:00,89302.11719,89302.11719,89302.11719,89302.11719,0,Bitcoin,BTC-USD
2025-12-07 22:22:00+00:00,89430.96094,89430.96094,89430.96094,89430.96094,612503552,Bitcoin,BTC-USD
2025-12-07 22:23:00+00:00,89416.80469,89416.80469,89416.80469,89416.80469,0,Bitcoin,BTC-USD
2025-12-07 22:25:00+00:00,89405.97656,89405.97656,89405.97656,89405.97656,380510208,Bitcoin,BTC-USD
2025-12-07 22:27:00+00:00,89711.74219,89711.74219,89711.74219,89711.74219,0,Bitcoin,BTC-USD
2025-12-07 22:28:00+00:00,89634.10938,89634.10938,89634.10938,89634.10938,638779392,Bitcoin,BTC-USD
2025-12-07 22:29:00+00:00,89603.76563,89603.76563,89603.76563,89603.76563,0,Bitcoin,BTC-USD
2025-12-07 22:30:00+00:00,89703.57813,89703.57813,89703.57813,89703.57813,0,Bitcoin,BTC-USD
2025-12-07 22:31:00+00:00,89706.70313,89706.70313,89706.70313,89706.70313,286179328,Bitcoin,BTC-USD
2025-12-07 22:32:00+00:00,89748.29688,89748.29688,89748.29688,89748.29688,0,Bitcoin,BTC-USD
2025-12-07 22:33:00+00:00,89755.38281,89755.38281,89755.38281,89755.38281,129536000,Bitcoin,BTC-USD
2025-12-07 22:34:00+00:00,89856.25781,89856.25781,89856.25781,89856.25781,124882944,Bitcoin,BTC-USD
2025-12-07 22:35:00+00:00,90098.03906,90098.03906,90098.03906,90098.03906,0,Bitcoin,BTC-USD
2025-12-07 22:36:00+00:00,89941.74219,89941.74219,89941.74219,89941.74219,371159040,Bitcoin,BTC-USD
2025-12-07 22:37:00+00:00,89929.51563,89929.51563,89929.51563,89929.51563,122970112,Bitcoin,BTC-USD
2025-12-07 22:38:00+00:00,89909.92188,89909.92188,89909.92188,89909.92188,0,Bitcoin,BTC-USD
2025-12-07 22:39:00+00:00,89957.58594,89957.58594,89957.58594,89957.58594,174460928,Bitcoin,BTC-USD
2025-12-07 22:41:00+00:00,90033.32031,90033.32031,90033.32031,90033.32031,170258432,Bitcoin,BTC-USD
2025-12-07 22:42:00+00:00,90048.25781,90048.25781,90048.25781,90048.25781,0,Bitcoin,BTC-USD
2025-12-07 22:43:00+00:00,89991.55469,89991.55469,89991.55469,89991.55469,74096640,Bitcoin,BTC-USD
2025-12-07 22:44:00+00:00,90022.53906,90022.53906,90022.53906,90022.53906,0,Bitcoin,BTC-USD
2025-12-07 22:45:00+00:00,90048.90625,90048.90625,90048.90625,90048.90625,96301056,Bitcoin,BTC-USD
2025-12-07 22:46:00+00:00,90058.04688,90058.04688,90058.04688,90058.04688,82358272,Bitcoin,BTC-USD
2025-12-07 22:47:00+00:00,90046.20313,90046.20313,90046.20313,90046.20313,135897088,Bitcoin,BTC-USD
2025-12-07 22:48:00+00:00,90173.6875,90173.6875,90173.6875,90173.6875,0,Bitcoin,BTC-USD
2025-12-07 22:49:00+00:00,90088.91406,90088.91406,90088.91406,90088.91406,323846144,Bitcoin,BTC-USD
2025-12-07 22:50:00+00:00,89996.98438,89996.98438,89996.98438,89996.98438,0,Bitcoin,BTC-USD
2025-12-07 22:51:00+00:00,90024.11719,90024.11719,90024.11719,90024.11719,0,Bitcoin,BTC-USD
2025-12-07 22:53:00+00:00,89964.80469,89964.80469,89964.80469,89964.80469,177860608,Bitcoin,BTC-USD
2025-12-07 22:54:00+00:00,89822.45313,89822.45313,89822.45313,89822.45313,0,Bitcoin,BTC-USD
2025-12-07 22:55:00+00:00,89670.75,89670.75,89670.75,89670.75,327065600,Bitcoin,BTC-USD
2025-12-07 22:56:00+00:00,89486.42188,89486.42188,89486.42188,89486.42188,0,Bitcoin,BTC-USD
2025-12-07 22:57:00+00:00,89599.80469,89599.80469,89599.80469,89599.80469,262909952,Bitcoin,BTC-USD
2025-12-07 22:58:00+00:00,89631.17188,89631.17188,89631.17188,89631.17188,161820672,Bitcoin,BTC-USD
2025-12-07 22:59:00+00:00,89670.59375,89670.59375,89670.59375,89670.59375,0,Bitcoin,BTC-USD
2025-12-07 23:00:00+00:00,89628.46094,89628.46094,89628.46094,89628.46094,63758336,Bitcoin,BTC-USD
2025-12-07 23:01:00+00:00,89639.84375,89639.84375,89639.84375,89639.84375,185393152,Bitcoin,BTC-USD
2025-12-07 23:02:00+00:00,89757.125,89757.125,89757.125,89757.125,136249344,Bitcoin,BTC-USD
2025-12-07 23:03:00+00:00,89722.30469,89722.30469,89722.30469,89722.30469,0,Bitcoin,BTC-USD
2025-12-07 23:05:00+00:00,89734.04688,89734.04688,89734.04688,89734.04688,145457152,Bitcoin,BTC-USD
2025-12-07 23:06:00+00:00,89707.01563,89707.01563,89707.01563,89707.01563,17833984,Bitcoin,BTC-USD
2025-12-07 23:07:00+00:00,89583.76563,89583.76563,89583.76563,89583.76563,0,Bitcoin,BTC-USD
2025-12-07 23:08:00+00:00,89683.98438,89683.98438,89683.98438,89683.98438,4964352,Bitcoin,BTC-USD
2025-12-07 23:09:00+00:00,89654.60938,89654.60938,89654.60938,89654.60938,0,Bitcoin,BTC-USD
2025-12-07 23:10:00+00:00,89634.21094,89634.21094,89634.21094,89634.21094,78172160,Bitcoin,BTC-USD
2025-12-07 23:12:00+00:00,89696.27344,89696.27344,89696.27344,89696.27344,0,Bitcoin,BTC-USD
2025-12-07 23:13:00+00:00,89701.0625,89701.0625,89701.0625,89701.0625,0,Bitcoin,BTC-USD
2025-12-07 23:14:00+00:00,89740.49219,89740.49219,89740.49219,89740.49219,0,Bitcoin,BTC-USD
2025-12-07 23:15:00+00:00,89733.72656,89733.72656,89733.72656,89733.72656,39440384,Bitcoin,BTC-USD
2025-12-07 23:16:00+00:00,89799.36719,89799.36719,89799.36719,89799.36719,2891776,Bitcoin,BTC-USD
2025-12-07 23:17:00+00:00,89880.66406,89880.66406,89880.66406,89880.66406,0,Bitcoin,BTC-USD
2025-12-07 23:18:00+00:00,89866.28906,89866.28906,89866.28906,89866.28906,3878912,Bitcoin,BTC-USD
2025-12-07 23:19:00+00:00,89822.64063,89822.64063,89822.64063,89822.64063,324636672,Bitcoin,BTC-USD
2025-12-07 23:20:00+00:00,89806.91406,89806.91406,89806.91406,89806.91406,0,Bitcoin,BTC-USD
2025-12-07 23:21:00+00:00,89841.23438,89841.23438,89841.23438,89841.23438,0,Bitcoin,BTC-USD
2025-12-07 23:22:00+00:00,89896.10156,89896.10156,89896.10156,89896.10156,0,Bitcoin,BTC-USD
2025-12-07 23:23:00+00:00,89956.08594,89956.08594,89956.08594,89956.08594,111050752,Bitcoin,BTC-USD
2025-12-07 23:25:00+00:00,90010.70313,90010.70313,90010.70313,90010.70313,0,Bitcoin,BTC-USD
2025-12-07 23:26:00+00:00,89986.07813,89986.07813,89986.07813,89986.07813,0,Bitcoin,BTC-USD
2025-12-07 23:27:00+00:00,89985.44531,89985.44531,89985.44531,89985.44531,0,Bitcoin,BTC-USD
2025-12-07 23:28:00+00:00,90029.28125,90029.28125,90029.28125,90029.28125,1129439232,Bitcoin,BTC-USD
2025-12-07 23:29:00+00:00,90059.85156,90059.85156,90059.85156,90059.85156,0,Bitcoin,BTC-USD
2025-12-07 23:30:00+00:00,90074.07813,90074.07813,90074.07813,90074.07813,42430464,Bitcoin,BTC-USD
2025-12-07 23:31:00+00:00,90021.73438,90021.73438,90021.73438,90021.73438,47079424,Bitcoin,BTC-USD
2025-12-07 23:32:00+00:00,90010.73438,90010.73438,90010.73438,90010.73438,695193600,Bitcoin,BTC-USD
2025-12-07 23:33:00+00:00,90042.375,90042.375,90042.375,90042.375,3072000,Bitcoin,BTC-USD
2025-12-07 23:34:00+00:00,90048.14844,90048.14844,90048.14844,90048.14844,253366272,Bitcoin,BTC-USD
2025-12-07 23:36:00+00:00,90023.17969,90023.17969,90023.17969,90023.17969,0,Bitcoin,BTC-USD
2025-12-07 23:37:00+00:00,90042.22656,90042.22656,90042.22656,90042.22656,12132352,Bitcoin,BTC-USD
2025-12-07 23:38:00+00:00,90031.49219,90031.49219,90031.49219,90031.49219,0,Bitcoin,BTC-USD
2025-12-07 23:39:00+00:00,90011.73438,90011.73438,90011.73438,90011.73438,64811008,Bitcoin,BTC-USD
2025-12-07 23:40:00+00:00,89931.78125,89931.78125,89931.78125,89931.78125,0,Bitcoin,BTC-USD
2025-12-07 23:41:00+00:00,89917.8125,89917.8125,89917.8125,89917.8125,34652160,Bitcoin,BTC-USD
2025-12-07 23:42:00+00:00,89887.01563,89887.01563,89887.01563,89887.01563,0,Bitcoin,BTC-USD
2025-12-07 23:43:00+00:00,89883.75781,89883.75781,89883.75781,89883.75781,0,Bitcoin,BTC-USD
2025-12-07 23:44:00+00:00,89909.82031,89909.82031,89909.82031,89909.82031,280322048,Bitcoin,BTC-USD
2025-12-07 23:45:00+00:00,89949.03125,89949.03125,89949.03125,89949.03125,0,Bitcoin,BTC-USD
2025-12-07 23:46:00+00:00,89930.57031,89930.57031,89930.57031,89930.57031,41218048,Bitcoin,BTC-USD
2025-12-07 23:47:00+00:00,89991.67188,89991.67188,89991.67188,89991.67188,128061440,Bitcoin,BTC-USD
2025-12-07 23:48:00+00:00,90048.80469,90048.80469,90048.80469,90048.80469,26062848,Bitcoin,BTC-USD
2025-12-07 23:49:00+00:00,90107.10156,90107.10156,90107.10156,90107.10156,0,Bitcoin,BTC-USD
2025-12-07 23:50:00+00:00,90139.59375,90139.59375,90139.59375,90139.59375,0,Bitcoin,BTC-USD
2025-12-07 23:51:00+00:00,90144.29688,90144.29688,90144.29688,90144.29688,0,Bitcoin,BTC-USD
2025-12-07 23:52:00+00:00,90182.82813,90182.82813,90182.82813,90182.82813,319053824,Bitcoin,BTC-USD
2025-12-07 23:53:00+00:00,90147.21094,90147.21094,90147.21094,90147.21094,0,Bitcoin,BTC-USD
2025-12-07 23:54:00+00:00,90163.24219,90163.24219,90163.24219,90163.24219,28803072,Bitcoin,BTC-USD
2025-12-07 23:56:00+00:00,90345.46094,90345.46094,90345.46094,90345.46094,7868416,Bitcoin,BTC-USD
2025-12-07 23:57:00+00:00,90338.88281,90338.88281,90338.88281,90338.88281,0,Bitcoin,BTC-USD
2025-12-07 23:58:00+00:00,90320.24219,90320.24219,90320.24219,90320.24219,442052608,Bitcoin,BTC-USD
2025-12-08 00:00:00+00:00,90426.94531,90426.94531,90426.94531,90426.94531,105193472,Bitcoin,BTC-USD
2025-12-08 00:01:00+00:00,90333.53906,90333.53906,90333.53906,90333.53906,341491712,Bitcoin,BTC-USD
2025-12-08 00:02:00+00:00,90310.14063,90310.14063,90310.14063,90310.14063,0,Bitcoin,BTC-USD
2025-12-08 00:03:00+00:00,90314.16406,90314.16406,90314.16406,90314.16406,322371584,Bitcoin,BTC-USD
2025-12-08 00:04:00+00:00,90325.42188,90325.42188,90325.42188,90325.42188,0,Bitcoin,BTC-USD
2025-12-08 00:05:00+00:00,90407.11719,90407.11719,90407.11719,90407.11719,0,Bitcoin,BTC-USD
2025-12-08 00:06:00+00:00,90335.69531,90335.69531,90335.69531,90335.69531,37195776,Bitcoin,BTC-USD
2025-12-08 00:07:00+00:00,90283.89844,90283.89844,90283.89844,90283.89844,46608384,Bitcoin,BTC-USD
2025-12-08 00:08:00+00:00,90272.42969,90272.42969,90272.42969,90272.42969,0,Bitcoin,BTC-USD
2025-12-08 00:09:00+00:00,90244.19531,90244.19531,90244.19531,90244.19531,33746944,Bitcoin,BTC-USD
2025-12-08 00:10:00+00:00,90206.75781,90206.75781,90206.75781,90206.75781,0,Bitcoin,BTC-USD
2025-12-08 00:11:00+00:00,90156.96094,90156.96094,90156.96094,90156.96094,175980544,Bitcoin,BTC-USD
2025-12-08 00:13:00+00:00,90158.41406,90158.41406,90158.41406,90158.41406,0,Bitcoin,BTC-USD
2025-12-08 00:14:00+00:00,90115.92188,90115.92188,90115.92188,90115.92188,56344576,Bitcoin,BTC-USD
2025-12-08 00:15:00+00:00,90095.19531,90095.19531,90095.19531,90095.19531,0,Bitcoin,BTC-USD
2025-12-08 00:16:00+00:00,90125.34375,90125.34375,90125.34375,90125.34375,233734144,Bitcoin,BTC-USD
2025-12-08 00:17:00+00:00,90087.75781,90087.75781,90087.75781,90087.75781,19525632,Bitcoin,BTC-USD
2025-12-08 00:18:00+00:00,90129.58594,90129.58594,90129.58594,90129.58594,44408832,Bitcoin,BTC-USD
2025-12-08 00:19:00+00:00,90111.4375,90111.4375,90111.4375,90111.4375,162463744,Bitcoin,BTC-USD
2025-12-08 00:20:00+00:00,90006.03125,90006.03125,90006.03125,90006.03125,0,Bitcoin,BTC-USD
2025-12-08 00:21:00+00:00,90029.78125,90029.78125,90029.78125,90029.78125,0,Bitcoin,BTC-USD
2025-12-08 00:22:00+00:00,90078.96094,90078.96094,90078.96094,90078.96094,0,Bitcoin,BTC-USD
2025-12-08 00:23:00+00:00,90110.92969,90110.92969,90110.92969,90110.92969,15269888,Bitcoin,BTC-USD
2025-12-08 00:24:00+00:00,90264.78906,90264.78906,90264.78906,90264.78906,81514496,Bitcoin,BTC-USD
2025-12-08 00:25:00+00:00,90261.45313,90261.45313,90261.45313,90261.45313,267059200,Bitcoin,BTC-USD
2025-12-08 00:26:00+00:00,90290.40625,90290.40625,90290.40625,90290.40625,0,Bitcoin,BTC-USD
2025-12-08 00:27:00+00:00,90268.625,90268.625,90268.625,90268.625,0,Bitcoin,BTC-USD
2025-12-08 00:28:00+00:00,90275.36719,90275.36719,90275.36719,90275.36719,93876224,Bitcoin,BTC-USD
2025-12-08 00:29:00+00:00,90250.11719,90250.11719,90250.11719,90250.11719,0,Bitcoin,BTC-USD
2025-12-08 00:30:00+00:00,90268.82031,90268.82031,90268.82031,90268.82031,0,Bitcoin,BTC-USD
2025-12-08 00:31:00+00:00,90238.17188,90238.17188,90238.17188,90238.17188,38166528,Bitcoin,BTC-USD
2025-12-08 00:32:00+00:00,90288.46094,90288.46094,90288.46094,90288.46094,813248512,Bitcoin,BTC-USD
2025-12-08 00:33:00+00:00,90369.80469,90369.80469,90369.80469,90369.80469,0,Bitcoin,BTC-USD
2025-12-08 00:34:00+00:00,90382.33594,90382.33594,90382.33594,90382.33594,485572608,Bitcoin,BTC-USD
2025-12-08 00:35:00+00:00,90438.80469,90438.80469,90438.80469,90438.80469,0,Bitcoin,BTC-USD
2025-12-08 00:36:00+00:00,90602.14844,90602.14844,90602.14844,90602.14844,45555712,Bitcoin,BTC-USD
2025-12-08 00:37:00+00:00,90495.24219,90495.24219,90495.24219,90495.24219,0,Bitcoin,BTC-USD
2025-12-08 00:38:00+00:00,90455.44531,90455.44531,90455.44531,90455.44531,0,Bitcoin,BTC-USD
2025-12-08 00:39:00+00:00,90479.33594,90479.33594,90479.33594,90479.33594,160477184,Bitcoin,BTC-USD
2025-12-08 00:40:00+00:00,90485.27344,90485.27344,90485.27344,90485.27344,88268800,Bitcoin,BTC-USD
2025-12-08 00:41:00+00:00,90476.85156,90476.85156,90476.85156,90476.85156,0,Bitcoin,BTC-USD
2025-12-08 00:42:00+00:00,90444.42969,90444.42969,90444.42969,90444.42969,8441856,Bitcoin,BTC-USD
2025-12-08 00:43:00+00:00,90441.28906,90441.28906,90441.28906,90441.28906,161681408,Bitcoin,BTC-USD
2025-12-08 00:44:00+00:00,90394.58594,90394.58594,90394.58594,90394.58594,0,Bitcoin,BTC-USD
2025-12-08 00:45:00+00:00,90345.375,90345.375,90345.375,90345.375,0,Bitcoin,BTC-USD
2025-12-08 00:46:00+00:00,90310.67188,90310.67188,90310.67188,90310.67188,224518144,Bitcoin,BTC-USD
2025-12-08 00:47:00+00:00,90324.63281,90324.63281,90324.63281,90324.63281,0,Bitcoin,BTC-USD
2025-12-08 00:48:00+00:00,90318.38281,90318.38281,90318.38281,90318.38281,0,Bitcoin,BTC-USD
2025-12-08 00:49:00+00:00,90347.85156,90347.85156,90347.85156,90347.85156,243875840,Bitcoin,BTC-USD
2025-12-08 00:50:00+00:00,90394.53125,90394.53125,90394.53125,90394.53125,11223040,Bitcoin,BTC-USD
2025-12-08 00:51:00+00:00,90395.07813,90395.07813,90395.07813,90395.07813,0,Bitcoin,BTC-USD
2025-12-08 00:52:00+00:00,90375.28125,90375.28125,90375.28125,90375.28125,0,Bitcoin,BTC-USD
2025-12-08 00:53:00+00:00,90342.25,90342.25,90342.25,90342.25,0,Bitcoin,BTC-USD
2025-12-08 00:54:00+00:00,90369.35938,90369.35938,90369.35938,90369.35938,343298048,Bitcoin,BTC-USD
2025-12-08 00:55:00+00:00,90420.10156,90420.10156,90420.10156,90420.10156,0,Bitcoin,BTC-USD
2025-12-08 00:56:00+00:00,90409.04688,90409.04688,90409.04688,90409.04688,35684352,Bitcoin,BTC-USD
2025-12-08 00:57:00+00:00,90431.34375,90431.34375,90431.34375,90431.34375,0,Bitcoin,BTC-USD
2025-12-08 00:58:00+00:00,90460.24219,90460.24219,90460.24219,90460.24219,135016448,Bitcoin,BTC-USD
2025-12-08 00:59:00+00:00,90422.67188,90422.67188,90422.67188,90422.67188,15650816,Bitcoin,BTC-USD
2025-12-08 01:01:00+00:00,90354.79688,90354.79688,90354.79688,90354.79688,3723264,Bitcoin,BTC-USD
2025-12-08 01:02:00+00:00,90366.8125,90366.8125,90366.8125,90366.8125,0,Bitcoin,BTC-USD
2025-12-08 01:03:00+00:00,90389.32031,90389.32031,90389.32031,90389.32031,98746368,Bitcoin,BTC-USD
2025-12-08 01:04:00+00:00,90490.59375,90490.59375,90490.59375,90490.59375,8650752,Bitcoin,BTC-USD
2025-12-08 01:05:00+00:00,90452.97656,90452.97656,90452.97656,90452.97656,0,Bitcoin,BTC-USD
2025-12-08 01:06:00+00:00,90470.35156,90470.35156,90470.35156,90470.35156,0,Bitcoin,BTC-USD
2025-12-08 01:07:00+00:00,90552.01563,90552.01563,90552.01563,90552.01563,140410880,Bitcoin,BTC-USD
2025-12-08 01:08:00+00:00,90568.82031,90568.82031,90568.82031,90568.82031,0,Bitcoin,BTC-USD
2025-12-08 01:09:00+00:00,90565.60938,90565.60938,90565.60938,90565.60938,145567744,Bitcoin,BTC-USD
2025-12-08 01:10:00+00:00,90640.75781,90640.75781,90640.75781,90640.75781,374583296,Bitcoin,BTC-USD
2025-12-08 01:11:00+00:00,90677.63281,90677.63281,90677.63281,90677.63281,0,Bitcoin,BTC-USD
2025-12-08 01:13:00+00:00,90752.21875,90752.21875,90752.21875,90752.21875,361349120,Bitcoin,BTC-USD
2025-12-08 01:14:00+00:00,90712.34375,90712.34375,90712.34375,90712.34375,0,Bitcoin,BTC-USD
2025-12-08 01:15:00+00:00,90676.46094,90676.46094,90676.46094,90676.46094,0,Bitcoin,BTC-USD
2025-12-08 01:17:00+00:00,90644.64844,90644.64844,90644.64844,90644.64844,506171392,Bitcoin,BTC-USD
2025-12-08 01:18:00+00:00,90655.48438,90655.48438,90655.48438,90655.48438,0,Bitcoin,BTC-USD
2025-12-08 01:19:00+00:00,90769.75,90769.75,90769.75,90769.75,305856512,Bitcoin,BTC-USD
2025-12-08 01:20:00+00:00,90753.42188,90753.42188,90753.42188,90753.42188,0,Bitcoin,BTC-USD
2025-12-08 01:21:00+00:00,90780.16406,90780.16406,90780.16406,90780.16406,79310848,Bitcoin,BTC-USD
2025-12-08 01:22:00+00:00,90709.25,90709.25,90709.25,90709.25,224768000,Bitcoin,BTC-USD
2025-12-08 01:23:00+00:00,90756.66406,90756.66406,90756.66406,90756.66406,0,Bitcoin,BTC-USD
2025-12-08 01:24:00+00:00,90788.42969,90788.42969,90788.42969,90788.42969,0,Bitcoin,BTC-USD
2025-12-08 01:25:00+00:00,90801.36719,90801.36719,90801.36719,90801.36719,66154496,Bitcoin,BTC-USD
2025-12-08 01:26:00+00:00,90863.92188,90863.92188,90863.92188,90863.92188,0,Bitcoin,BTC-USD
2025-12-08 01:27:00+00:00,90995.01563,90995.01563,90995.01563,90995.01563,116580352,Bitcoin,BTC-USD
2025-12-08 01:28:00+00:00,90991.35938,90991.35938,90991.35938,90991.35938,0,Bitcoin,BTC-USD
2025-12-08 01:29:00+00:00,91156.5,91156.5,91156.5,91156.5,3624960,Bitcoin,BTC-USD
2025-12-08 01:30:00+00:00,91184.69531,91184.69531,91184.69531,91184.69531,13684736,Bitcoin,BTC-USD
2025-12-08 01:31:00+00:00,91271.34375,91271.34375,91271.34375,91271.34375,117846016,Bitcoin,BTC-USD
2025-12-08 01:32:00+00:00,91304.84375,91304.84375,91304.84375,91304.84375,446742528,Bitcoin,BTC-USD
2025-12-08 01:33:00+00:00,91471.59375,91471.59375,91471.59375,91471.59375,0,Bitcoin,BTC-USD
2025-12-08 01:34:00+00:00,91510.375,91510.375,91510.375,91510.375,258318336,Bitcoin,BTC-USD
2025-12-08 01:35:00+00:00,91390.07813,91390.07813,91390.07813,91390.07813,89800704,Bitcoin,BTC-USD
2025-12-08 01:36:00+00:00,91441.60156,91441.60156,91441.60156,91441.60156,0,Bitcoin,BTC-USD
2025-12-08 01:37:00+00:00,91488.51563,91488.51563,91488.51563,91488.51563,997474304,Bitcoin,BTC-USD
2025-12-08 01:38:00+00:00,91403.73438,91403.73438,91403.73438,91403.73438,0,Bitcoin,BTC-USD
2025-12-08 01:39:00+00:00,91559.73438,91559.73438,91559.73438,91559.73438,128409600,Bitcoin,BTC-USD
2025-12-08 01:40:00+00:00,91670.48438,91670.48438,91670.48438,91670.48438,0,Bitcoin,BTC-USD
2025-12-08 01:43:00+00:00,91435.20313,91435.20313,91435.20313,91435.20313,1385893888,Bitcoin,BTC-USD
2025-12-08 01:44:00+00:00,91300.86719,91300.86719,91300.86719,91300.86719,0,Bitcoin,BTC-USD
2025-12-08 01:45:00+00:00,91265.13281,91265.13281,91265.13281,91265.13281,0,Bitcoin,BTC-USD
2025-12-08 01:46:00+00:00,91257.57813,91257.57813,91257.57813,91257.57813,1113133056,Bitcoin,BTC-USD
2025-12-08 01:47:00+00:00,91241.125,91241.125,91241.125,91241.125,0,Bitcoin,BTC-USD
2025-12-08 01:48:00+00:00,91146.44531,91146.44531,91146.44531,91146.44531,0,Bitcoin,BTC-USD
2025-12-08 01:49:00+00:00,91087.85156,91087.85156,91087.85156,91087.85156,132788224,Bitcoin,BTC-USD
2025-12-08 01:50:00+00:00,91128.59375,91128.59375,91128.59375,91128.59375,21688320,Bitcoin,BTC-USD
2025-12-08 01:51:00+00:00,91112.41406,91112.41406,91112.41406,91112.41406,0,Bitcoin,BTC-USD
2025-12-08 01:52:00+00:00,91141.0625,91141.0625,91141.0625,91141.0625,319799296,Bitcoin,BTC-USD
2025-12-08 01:53:00+00:00,91106.92188,91106.92188,91106.92188,91106.92188,0,Bitcoin,BTC-USD
2025-12-08 01:54:00+00:00,91117.35938,91117.35938,91117.35938,91117.35938,10752000,Bitcoin,BTC-USD
2025-12-08 01:55:00+00:00,91115.89844,91115.89844,91115.89844,91115.89844,0,Bitcoin,BTC-USD
2025-12-08 01:56:00+00:00,91098.64063,91098.64063,91098.64063,91098.64063,18853888,Bitcoin,BTC-USD
2025-12-08 01:57:00+00:00,91010.79688,91010.79688,91010.79688,91010.79688,13250560,Bitcoin,BTC-USD
2025-12-08 01:58:00+00:00,90890.54688,90890.54688,90890.54688,90890.54688,15355904,Bitcoin,BTC-USD
2025-12-08 01:59:00+00:00,90906.86719,90906.86719,90906.86719,90906.86719,0,Bitcoin,BTC-USD
2025-12-08 02:00:00+00:00,90910.82031,90910.82031,90910.82031,90910.82031,8429568,Bitcoin,BTC-USD
2025-12-08 02:01:00+00:00,90863.01563,90863.01563,90863.01563,90863.01563,217939968,Bitcoin,BTC-USD
2025-12-08 02:02:00+00:00,90904.28125,90904.28125,90904.28125,90904.28125,0,Bitcoin,BTC-USD
2025-12-08 02:03:00+00:00,90916.875,90916.875,90916.875,90916.875,1355776,Bitcoin,BTC-USD
2025-12-08 02:04:00+00:00,90986.49219,90986.49219,90986.49219,90986.49219,55398400,Bitcoin,BTC-USD
2025-12-08 02:06:00+00:00,90869.16406,90869.16406,90869.16406,90869.16406,0,Bitcoin,BTC-USD
2025-12-08 02:07:00+00:00,90872.09375,90872.09375,90872.09375,90872.09375,144957440,Bitcoin,BTC-USD
2025-12-08 02:08:00+00:00,90881.34375,90881.34375,90881.34375,90881.34375,0,Bitcoin,BTC-USD
2025-12-08 02:09:00+00:00,90945.60938,90945.60938,90945.60938,90945.60938,18489344,Bitcoin,BTC-USD
2025-12-08 02:10:00+00:00,90915.32813,90915.32813,90915.32813,90915.32813,33546240,Bitcoin,BTC-USD
2025-12-08 02:11:00+00:00,90946.82031,90946.82031,90946.82031,90946.82031,0,Bitcoin,BTC-USD
2025-12-08 02:12:00+00:00,90999.52344,90999.52344,90999.52344,90999.52344,3203072,Bitcoin,BTC-USD
2025-12-08 02:13:00+00:00,90998.30469,90998.30469,90998.30469,90998.30469,0,Bitcoin,BTC-USD
2025-12-08 02:14:00+00:00,90968.24219,90968.24219,90968.24219,90968.24219,233635840,Bitcoin,BTC-USD
2025-12-08 02:15:00+00:00,90947.16406,90947.16406,90947.16406,90947.16406,0,Bitcoin,BTC-USD
